id_cpu,name,score
2192,"Intel Pentium M 1700MHz
",365
2193,"Intel Pentium M 2.00GHz
",416
2194,"Intel Pentium M 2.10GHz
",449
2195,"Intel Pentium M 2.13GHz
",416
2196,"Intel Pentium M 2.26GHz
",365
2197,"Intel Pentium M 900MHz
",217
2198,"Intel Pentium N3510 @ 1.99GHz
",916
2199,"Intel Pentium N3520 @ 2.16GHz
",1140
2200,"Intel Pentium N3530 @ 2.16GHz
",1225
2201,"Intel Pentium N3540 @ 2.16GHz
",1167
2202,"Intel Pentium N3700 @ 1.60GHz
",1344
2203,"Intel Pentium N3710 @ 1.60GHz
",1434
2204,"Intel Pentium N4200 @ 1.10GHz
",2214
2205,"Intel Pentium P6000 @ 1.87GHz
",743
2206,"Intel Pentium P6100 @ 2.00GHz
",857
2207,"Intel Pentium P6200 @ 2.13GHz
",772
2208,"Intel Pentium P6300 @ 2.27GHz
",901
2209,"Intel Pentium Silver J5005 @ 1.50GHz
",3241
2210,"Intel Pentium Silver J5040 @ 2.00GHz
",3459
2211,"Intel Pentium Silver N5000 @ 1.10GHz
",2761
2212,"Intel Pentium Silver N5030 @ 1.10GHz
",2393
2213,"Intel Pentium SU2700 @ 1.30GHz
",245
2214,"Intel Pentium SU4100 @ 1.30GHz
",492
2215,"Intel Pentium T2060 @ 1.60GHz
",627
2216,"Intel Pentium T2080 @ 1.73GHz
",518
2217,"Intel Pentium T2130 @ 1.86GHz
",540
2218,"Intel Pentium T2310 @ 1.46GHz
",413
2219,"Intel Pentium T2330 @ 1.60GHz
",428
2220,"Intel Pentium T2370 @ 1.73GHz
",436
2221,"Intel Pentium T2390 @ 1.86GHz
",576
2222,"Intel Pentium T2410 @ 2.00GHz
",495
2223,"Intel Pentium T3200 @ 2.00GHz
",493
2224,"Intel Pentium T3400 @ 2.16GHz
",467
2225,"Intel Pentium T4200 @ 2.00GHz
",720
2226,"Intel Pentium T4300 @ 2.10GHz
",796
2227,"Intel Pentium T4400 @ 2.20GHz
",785
2228,"Intel Pentium T4500 @ 2.30GHz
",833
2229,"Intel Pentium U5400 @ 1.20GHz
",410
2230,"Intel Pentium U5600 @ 1.33GHz
",547
2231,"Intel T1400 @ 1.73GHz
",414
2232,"Intel T1500 @ 1.86GHz
",522
2233,"Intel T2050 @ 2.00GHz
",959
2234,"Intel Xeon 2.00GHz
",234
2235,"Intel XEON 2.20GHz
",253
2236,"Intel Xeon 2.40GHz
",276
2237,"Intel Xeon 2.80GHz
",331
2238,"Intel Xeon 3.00GHz
",500
2239,"Intel Xeon 3.20GHz
",563
2240,"Intel Xeon 3.40GHz
",396
2241,"Intel Xeon 3.60GHz
",421
2242,"Intel Xeon 3.73GHz
",1227
2243,"Intel Xeon 3.80GHz
",500
2244,"Intel Xeon 3040 @ 1.86GHz
",767
2245,"Intel Xeon 3050 @ 2.13GHz
",800
2246,"Intel Xeon 3060 @ 2.40GHz
",984
2247,"Intel Xeon 3065 @ 2.33GHz
",872
2248,"Intel Xeon 3070 @ 2.66GHz
",1068
2249,"Intel Xeon 3075 @ 2.66GHz
",1189
2250,"Intel Xeon 3085 @ 3.00GHz
",1135
2251,"Intel Xeon 5110 @ 1.60GHz
",625
2252,"Intel Xeon 5120 @ 1.86GHz
",809
2253,"Intel Xeon 5130 @ 2.00GHz
",816
2254,"Intel Xeon 5133 @ 2.20GHz
",924
2255,"Intel Xeon 5140 @ 2.33GHz
",892
2256,"Intel Xeon 5148 @ 2.33GHz
",1006
2257,"Intel Xeon 5150 @ 2.66GHz
",978
2258,"Intel Xeon 5160 @ 3.00GHz
",1202
2259,"Intel Xeon @ 2.00GHz
",10404
2260,"Intel Xeon @ 2.20GHz
",1461
2261,"Intel Xeon Bronze 3104 @ 1.70GHz
",5776
2262,"Intel Xeon Bronze 3106 @ 1.70GHz
",6847
2263,"Intel Xeon Bronze 3204 @ 1.90GHz
",5849
2264,"Intel Xeon D-1518 @ 2.20GHz
",5944
2265,"Intel Xeon D-1520 @ 2.20GHz
",5114
2266,"Intel Xeon D-1521 @ 2.40GHz
",6980
2267,"Intel Xeon D-1528 @ 1.90GHz
",8010
2268,"Intel Xeon D-1531 @ 2.20GHz
",8691
2269,"Intel Xeon D-1537 @ 1.70GHz
",8445
2270,"Intel Xeon D-1539 @ 1.60GHz
",8444
2271,"Intel Xeon D-1540 @ 2.00GHz
",10741
2272,"Intel Xeon D-1541 @ 2.10GHz
",10929
2273,"Intel Xeon D-1548 @ 2.00GHz
",10680
2274,"Intel Xeon D-1557 @ 1.50GHz
",10951
2275,"Intel Xeon D-1559 @ 1.50GHz
",8687
2276,"Intel Xeon D-1567 @ 2.10GHz
",14210
2277,"Intel Xeon D-1587 @ 1.70GHz
",14190
2278,"Intel Xeon D-2123IT @ 2.20GHz
",8104
2279,"Intel Xeon D-2141I @ 2.20GHz
",12763
2280,"Intel Xeon D-2143IT @ 2.20GHz
",13738
2281,"Intel Xeon D-2146NT @ 2.30GHz
",11989
2282,"Intel Xeon D-2166NT @ 2.00GHz
",15832
2283,"Intel Xeon D-2183IT @ 2.20GHz
",19270
2284,"Intel Xeon D-2187NT @ 2.00GHz
",19629
2285,"Intel Xeon E-2104G @ 3.20GHz
",6273
2286,"Intel Xeon E-2124 @ 3.30GHz
",7594
2287,"Intel Xeon E-2124G @ 3.40GHz
",8021
2288,"Intel Xeon E-2126G @ 3.30GHz
",11310
2289,"Intel Xeon E-2134 @ 3.50GHz
",8825
2290,"Intel Xeon E-2136 @ 3.30GHz
",13259
2291,"Intel Xeon E-2144G @ 3.60GHz
",9687
2292,"Intel Xeon E-2146G @ 3.50GHz
",13336
2293,"Intel Xeon E-2174G @ 3.80GHz
",9999
2294,"Intel Xeon E-2176G @ 3.70GHz
",13592
2295,"Intel Xeon E-2176M @ 2.70GHz
",11885
2296,"Intel Xeon E-2186G @ 3.80GHz
",12881
2297,"Intel Xeon E-2186M @ 2.90GHz
",11712
2298,"Intel Xeon E-2224 @ 3.40GHz
",8186
2299,"Intel Xeon E-2224G @ 3.50GHz
",8039
2300,"Intel Xeon E-2226G @ 3.40GHz
",10792
2301,"Intel Xeon E-2236 @ 3.40GHz
",13782
2302,"Intel Xeon E-2244G @ 3.80GHz
",10366
2303,"Intel Xeon E-2246G @ 3.60GHz
",14127
2304,"Intel Xeon E-2254ML @ 1.70GHz
",7670
2305,"Intel Xeon E-2274G @ 4.00GHz
",10086
2306,"Intel Xeon E-2276G @ 3.80GHz
",12121
2307,"Intel Xeon E-2276M @ 2.80GHz
",11877
2308,"Intel Xeon E-2278G @ 3.40GHz
",15547
2309,"Intel Xeon E-2278GEL @ 2.00GHz
",12242
2310,"Intel Xeon E-2286G @ 4.00GHz
",13631
2311,"Intel Xeon E-2286M @ 2.40GHz
",15906
2312,"Intel Xeon E-2288G @ 3.70GHz
",17397
2313,"Intel Xeon E3-1205 v6 @ 3.00GHz
",5705
2314,"Intel Xeon E3-1220 @ 3.10GHz
",3531
2315,"Intel Xeon E3-1220 V2 @ 3.10GHz
",4678
2316,"Intel Xeon E3-1220 v3 @ 3.10GHz
",5208
2317,"Intel Xeon E3-1220 v5 @ 3.00GHz
",6083
2318,"Intel Xeon E3-1220 v6 @ 3.00GHz
",6020
2319,"Intel Xeon E3-1220L @ 2.20GHz
",2054
2320,"Intel Xeon E3-1220L V2 @ 2.30GHz
",2663
2321,"Intel Xeon E3-1220L v3 @ 1.10GHz
",1429
2322,"Intel Xeon E3-1225 @ 3.10GHz
",3816
2323,"Intel Xeon E3-1225 V2 @ 3.20GHz
",4662
2324,"Intel Xeon E3-1225 v3 @ 3.20GHz
",5365
2325,"Intel Xeon E3-1225 v5 @ 3.30GHz
",5937
2326,"Intel Xeon E3-1225 v6 @ 3.30GHz
",6322
2327,"Intel Xeon E3-1226 v3 @ 3.30GHz
",5570
2328,"Intel Xeon E3-1230 @ 3.20GHz
",4909
2329,"Intel Xeon E3-1230 V2 @ 3.30GHz
",6259
2330,"Intel Xeon E3-1230 v3 @ 3.30GHz
",6793
2331,"Intel Xeon E3-1230 v5 @ 3.40GHz
",7413
2332,"Intel Xeon E3-1230 v6 @ 3.50GHz
",7733
2333,"Intel Xeon E3-1230L v3 @ 1.80GHz
",4620
2334,"Intel Xeon E3-1231 v3 @ 3.40GHz
",7040
2335,"Intel Xeon E3-1235 @ 3.20GHz
",4487
2336,"Intel Xeon E3-1235L v5 @ 2.00GHz
",5073
2337,"Intel Xeon E3-1240 @ 3.30GHz
",5117
2338,"Intel Xeon E3-1240 V2 @ 3.40GHz
",6424
2339,"Intel Xeon E3-1240 v3 @ 3.40GHz
",7085
2340,"Intel Xeon E3-1240 v5 @ 3.50GHz
",8219
2341,"Intel Xeon E3-1240 v6 @ 3.70GHz
",8128
2342,"Intel Xeon E3-1240L v3 @ 2.00GHz
",5143
2343,"Intel Xeon E3-1240L v5 @ 2.10GHz
",5951
2344,"Intel Xeon E3-1241 v3 @ 3.50GHz
",7268
2345,"Intel Xeon E3-1245 @ 3.30GHz
",5167
2346,"Intel Xeon E3-1245 V2 @ 3.40GHz
",6283
2347,"Intel Xeon E3-1245 v3 @ 3.40GHz
",6956
2348,"Intel Xeon E3-1245 v5 @ 3.50GHz
",8300
2349,"Intel Xeon E3-1245 v6 @ 3.70GHz
",8222
2350,"Intel Xeon E3-1246 v3 @ 3.50GHz
",7217
2351,"Intel Xeon E3-1260L @ 2.40GHz
",3512
2352,"Intel Xeon E3-1260L v5 @ 2.90GHz
",7893
2353,"Intel Xeon E3-1265L @ 2.40GHz
",3373
2354,"Intel Xeon E3-1265L V2 @ 2.50GHz
",4869
2355,"Intel Xeon E3-1265L v3 @ 2.50GHz
",6068
2356,"Intel Xeon E3-1265L v4 @ 2.30GHz
",6192
2357,"Intel Xeon E3-1268L v3 @ 2.30GHz
",5418
2358,"Intel Xeon E3-1268L v5 @ 2.40GHz
",6679
2359,"Intel Xeon E3-1270 @ 3.40GHz
",5387
2360,"Intel Xeon E3-1270 V2 @ 3.50GHz
",6569
2361,"Intel Xeon E3-1270 v3 @ 3.50GHz
",7237
2362,"Intel Xeon E3-1270 v5 @ 3.60GHz
",8442
2363,"Intel Xeon E3-1270 v6 @ 3.80GHz
",8732
2364,"Intel Xeon E3-1270L v4 @ 3.00GHz
",7307
2365,"Intel Xeon E3-1271 v3 @ 3.60GHz
",7455
2366,"Intel Xeon E3-1275 @ 3.40GHz
",4458
2367,"Intel Xeon E3-1275 V2 @ 3.50GHz
",6384
2368,"Intel Xeon E3-1275 v3 @ 3.50GHz
",6389
2369,"Intel Xeon E3-1275 v5 @ 3.60GHz
",8288
2370,"Intel Xeon E3-1275 v6 @ 3.80GHz
",8564
2371,"Intel Xeon E3-1275L v3 @ 2.70GHz
",6208
2372,"Intel Xeon E3-1276 v3 @ 3.60GHz
",7072
2373,"Intel Xeon E3-1280 @ 3.50GHz
",4945
2374,"Intel Xeon E3-1280 V2 @ 3.60GHz
",5873
2375,"Intel Xeon E3-1280 v3 @ 3.60GHz
",6801
2376,"Intel Xeon E3-1280 v5 @ 3.70GHz
",8144
2377,"Intel Xeon E3-1280 v6 @ 3.90GHz
",9076
2378,"Intel Xeon E3-1281 v3 @ 3.70GHz
",6877
2379,"Intel Xeon E3-1285 v3 @ 3.60GHz
",7356
2380,"Intel Xeon E3-1285 v4 @ 3.50GHz
",7184
2381,"Intel Xeon E3-1285 v6 @ 4.10GHz
",9313
2382,"Intel Xeon E3-1285L v3 @ 3.10GHz
",6880
2383,"Intel Xeon E3-1285L v4 @ 3.40GHz
",7514
2384,"Intel Xeon E3-1286 v3 @ 3.70GHz
",7536
2385,"Intel Xeon E3-1286L v3 @ 3.20GHz
",6553
2386,"Intel Xeon E3-1290 @ 3.60GHz
",5082
2387,"Intel Xeon E3-1290 V2 @ 3.70GHz
",6509
2388,"Intel Xeon E3-1505L v5 @ 2.00GHz
",4896
2389,"Intel Xeon E3-1505L v6 @ 2.20GHz
",6113
2390,"Intel Xeon E3-1505M v5 @ 2.80GHz
",7305
2391,"Intel Xeon E3-1505M v6 @ 3.00GHz
",7554
2392,"Intel Xeon E3-1515M v5 @ 2.80GHz
",8013
2393,"Intel Xeon E3-1535M v5 @ 2.90GHz
",7597
2394,"Intel Xeon E3-1535M v6 @ 3.10GHz
",8623
2395,"Intel Xeon E3-1545M v5 @ 2.90GHz
",7936
2396,"Intel Xeon E3-1575M v5 @ 3.00GHz
",8203
2397,"Intel Xeon E3-1585 v5 @ 3.50GHz
",8508
2398,"Intel Xeon E3-1585L v5 @ 3.00GHz
",8172
2399,"Intel Xeon E3110 @ 3.00GHz
",1144
2400,"Intel Xeon E3113 @ 3.00GHz
",1465
2401,"Intel Xeon E3120 @ 3.16GHz
",1353
2402,"Intel Xeon E5-1410 @ 2.80GHz
",5029
2403,"Intel Xeon E5-1410 v2 @ 2.80GHz
",5572
2404,"Intel Xeon E5-1428L v2 @ 2.20GHz
",6017
2405,"Intel Xeon E5-1603 @ 2.80GHz
",3609
2406,"Intel Xeon E5-1603 v3 @ 2.80GHz
",4808
2407,"Intel Xeon E5-1603 v4 @ 2.80GHz
",4786
2408,"Intel Xeon E5-1607 @ 3.00GHz
",3726
2409,"Intel Xeon E5-1607 v2 @ 3.00GHz
",4334
2410,"Intel Xeon E5-1607 v3 @ 3.10GHz
",5101
2411,"Intel Xeon E5-1607 v4 @ 3.10GHz
",5915
2412,"Intel Xeon E5-1620 @ 3.60GHz
",6007
2413,"Intel Xeon E5-1620 v2 @ 3.70GHz
",6617
2414,"Intel Xeon E5-1620 v3 @ 3.50GHz
",7001
2415,"Intel Xeon E5-1620 v4 @ 3.50GHz
",7424
2416,"Intel Xeon E5-1630 v3 @ 3.70GHz
",7556
2417,"Intel Xeon E5-1630 v4 @ 3.70GHz
",7923
2418,"Intel Xeon E5-1650 @ 3.20GHz
",8248
2419,"Intel Xeon E5-1650 v2 @ 3.50GHz
",8615
2420,"Intel Xeon E5-1650 v3 @ 3.50GHz
",10331
2421,"Intel Xeon E5-1650 v4 @ 3.60GHz
",11301
2422,"Intel Xeon E5-1660 @ 3.30GHz
",8584
2423,"Intel Xeon E5-1660 v2 @ 3.70GHz
",10739
2424,"Intel Xeon E5-1660 v3 @ 3.00GHz
",11537
2425,"Intel Xeon E5-1660 v4 @ 3.20GHz
",12867
2426,"Intel Xeon E5-1680 v2 @ 3.00GHz
",11405
2427,"Intel Xeon E5-1680 v3 @ 3.20GHz
",12584
2428,"Intel Xeon E5-1680 v4 @ 3.40GHz
",13579
2429,"Intel Xeon E5-1681 v3 @ 2.90GHz
",13398
2430,"Intel Xeon E5-2403 @ 1.80GHz
",2555
2431,"Intel Xeon E5-2403 v2 @ 1.80GHz
",2846
2432,"Intel Xeon E5-2407 @ 2.20GHz
",2755
2433,"Intel Xeon E5-2407 v2 @ 2.40GHz
",3696
2434,"Intel Xeon E5-2418L @ 2.00GHz
",3648
2435,"Intel Xeon E5-2420 @ 1.90GHz
",4885
2436,"Intel Xeon E5-2420 v2 @ 2.20GHz
",6154
2437,"Intel Xeon E5-2430 @ 2.20GHz
",5840
2438,"Intel Xeon E5-2430 v2 @ 2.50GHz
",6707
2439,"Intel Xeon E5-2430L @ 2.00GHz
",5458
2440,"Intel Xeon E5-2430L v2 @ 2.40GHz
",4594
2441,"Intel Xeon E5-2440 @ 2.40GHz
",6153
2442,"Intel Xeon E5-2440 v2 @ 1.90GHz
",6347
2443,"Intel Xeon E5-2448L v2 @ 1.80GHz
",6207
2444,"Intel Xeon E5-2450 @ 2.10GHz
",7417
2445,"Intel Xeon E5-2450L @ 1.80GHz
",5793
2446,"Intel Xeon E5-2470 @ 2.30GHz
",7831
2447,"Intel Xeon E5-2470 v2 @ 2.40GHz
",8307
2448,"Intel Xeon E5-2603 @ 1.80GHz
",2693
2449,"Intel Xeon E5-2603 v2 @ 1.80GHz
",2677
2450,"Intel Xeon E5-2603 v3 @ 1.60GHz
",3985
2451,"Intel Xeon E5-2603 v4 @ 1.70GHz
",4403
2452,"Intel Xeon E5-2608L v3 @ 2.00GHz
",5800
2453,"Intel Xeon E5-2609 @ 2.40GHz
",2600
2454,"Intel Xeon E5-2609 v2 @ 2.50GHz
",3731
2455,"Intel Xeon E5-2609 v3 @ 1.90GHz
",4476
2456,"Intel Xeon E5-2609 v4 @ 1.70GHz
",5602
2457,"Intel Xeon E5-2618L v3 @ 2.30GHz
",9233
2458,"Intel Xeon E5-2618L v4 @ 2.20GHz
",11291
2459,"Intel Xeon E5-2620 @ 2.00GHz
",5180
2460,"Intel Xeon E5-2620 v2 @ 2.10GHz
",6116
2461,"Intel Xeon E5-2620 v3 @ 2.40GHz
",7826
2462,"Intel Xeon E5-2620 v4 @ 2.10GHz
",8970
2463,"Intel Xeon E5-2623 v3 @ 3.00GHz
",6674
2464,"Intel Xeon E5-2623 v4 @ 2.60GHz
",6882
2465,"Intel Xeon E5-2628L v2 @ 1.90GHz
",6520
2466,"Intel Xeon E5-2628L v3 @ 2.00GHz
",8994
2467,"Intel Xeon E5-2628L v4 @ 1.90GHz
",10389
2468,"Intel Xeon E5-2629 v3 @ 2.40GHz
",8193
2469,"Intel Xeon E5-2630 @ 2.30GHz
",6230
2470,"Intel Xeon E5-2630 v2 @ 2.60GHz
",7543
2471,"Intel Xeon E5-2630 v3 @ 2.40GHz
",9586
2472,"Intel Xeon E5-2630 v4 @ 2.20GHz
",11258
2473,"Intel Xeon E5-2630L @ 2.00GHz
",5637
2474,"Intel Xeon E5-2630L v2 @ 2.40GHz
",6307
2475,"Intel Xeon E5-2630L v3 @ 1.80GHz
",7009
2476,"Intel Xeon E5-2630L v4 @ 1.80GHz
",10187
2477,"Intel Xeon E5-2637 @ 3.00GHz
",3162
2478,"Intel Xeon E5-2637 v2 @ 3.50GHz
",6417
2479,"Intel Xeon E5-2637 v3 @ 3.50GHz
",7228
2480,"Intel Xeon E5-2637 v4 @ 3.50GHz
",8541
2481,"Intel Xeon E5-2640 @ 2.50GHz
",6442
2482,"Intel Xeon E5-2640 v2 @ 2.00GHz
",7281
2483,"Intel Xeon E5-2640 v3 @ 2.60GHz
",10284
2484,"Intel Xeon E5-2640 v4 @ 2.40GHz
",12202
2485,"Intel Xeon E5-2643 @ 3.30GHz
",5700
2486,"Intel Xeon E5-2643 v2 @ 3.50GHz
",9418
2487,"Intel Xeon E5-2643 v3 @ 3.40GHz
",10443
2488,"Intel Xeon E5-2643 v4 @ 3.40GHz
",10629
2489,"Intel Xeon E5-2648L @ 1.80GHz
",4392
2490,"Intel Xeon E5-2648L v2 @ 1.90GHz
",7890
2491,"Intel Xeon E5-2648L v3 @ 1.80GHz
",7716
2492,"Intel Xeon E5-2648L v4 @ 1.80GHz
",10828
2493,"Intel Xeon E5-2649 v3 @ 2.30GHz
",11221
2494,"Intel Xeon E5-2650 @ 2.00GHz
",7225
2495,"Intel Xeon E5-2650 v2 @ 2.60GHz
",9957
2496,"Intel Xeon E5-2650 v3 @ 2.30GHz
",11787
2497,"Intel Xeon E5-2650 v4 @ 2.20GHz
",12220
2498,"Intel Xeon E5-2650L @ 1.80GHz
",5923
2499,"Intel Xeon E5-2650L v2 @ 1.70GHz
",6849
2500,"Intel Xeon E5-2650L v3 @ 1.80GHz
",9900
2501,"Intel Xeon E5-2650L v4 @ 1.70GHz
",11176
2502,"Intel Xeon E5-2651 v2 @ 1.80GHz
",7879
2503,"Intel Xeon E5-2658 @ 2.10GHz
",6298
2504,"Intel Xeon E5-2658 v2 @ 2.40GHz
",8994
2505,"Intel Xeon E5-2658 v3 @ 2.20GHz
",12193
2506,"Intel Xeon E5-2658 v4 @ 2.30GHz
",13285
2507,"Intel Xeon E5-2660 @ 2.20GHz
",8001
2508,"Intel Xeon E5-2660 v2 @ 2.20GHz
",9943
2509,"Intel Xeon E5-2660 v3 @ 2.60GHz
",13095
2510,"Intel Xeon E5-2660 v4 @ 2.00GHz
",13449
2511,"Intel Xeon E5-2663 v3 @ 2.80GHz
",10613
2512,"Intel Xeon E5-2665 @ 2.40GHz
",8535
2513,"Intel Xeon E5-2667 @ 2.90GHz
",7483
2514,"Intel Xeon E5-2667 v2 @ 3.30GHz
",12133
2515,"Intel Xeon E5-2667 v3 @ 3.20GHz
",11723
2516,"Intel Xeon E5-2667 v4 @ 3.20GHz
",13663
2517,"Intel Xeon E5-2669 v3 @ 2.30GHz
",16107
2518,"Intel Xeon E5-2670 @ 2.60GHz
",9557
2519,"Intel Xeon E5-2670 v2 @ 2.50GHz
",11181
2520,"Intel Xeon E5-2670 v3 @ 2.30GHz
",12405
2521,"Intel Xeon E5-2673 v2 @ 3.30GHz
",11677
2522,"Intel Xeon E5-2673 v3 @ 2.40GHz
",11905
2523,"Intel Xeon E5-2673 v4 @ 2.30GHz
",16440
2524,"Intel Xeon E5-2675 v3 @ 1.80GHz
",10812
2525,"Intel Xeon E5-2676 v3 @ 2.40GHz
",13025
2526,"Intel Xeon E5-2678 v3 @ 2.50GHz
",14346
2527,"Intel Xeon E5-2679 v4 @ 2.50GHz
",23254
2528,"Intel Xeon E5-2680 @ 2.70GHz
",9536
2529,"Intel Xeon E5-2680 v2 @ 2.80GHz
",12712
2530,"Intel Xeon E5-2680 v3 @ 2.50GHz
",15064
2531,"Intel Xeon E5-2680 v4 @ 2.40GHz
",15390
2532,"Intel Xeon E5-2682 v4 @ 2.50GHz
",16193
2533,"Intel Xeon E5-2683 v3 @ 2.00GHz
",12625
2534,"Intel Xeon E5-2683 v4 @ 2.10GHz
",14958
2535,"Intel Xeon E5-2685 v3 @ 2.60GHz
",11702
2536,"Intel Xeon E5-2686 v3 @ 2.00GHz
",13151
2537,"Intel Xeon E5-2686 v4 @ 2.30GHz
",15701
2538,"Intel Xeon E5-2687W @ 3.10GHz
",6844
2539,"Intel Xeon E5-2687W v2 @ 3.40GHz
",11709
2540,"Intel Xeon E5-2687W v3 @ 3.10GHz
",13056
2541,"Intel Xeon E5-2687W v4 @ 3.00GHz
",17111
2542,"Intel Xeon E5-2689 @ 2.60GHz
",9990
2543,"Intel Xeon E5-2689 v4 @ 3.10GHz
",15665
2544,"Intel Xeon E5-2690 @ 2.90GHz
",10050
2545,"Intel Xeon E5-2690 v2 @ 3.00GHz
",13000
2546,"Intel Xeon E5-2690 v3 @ 2.60GHz
",14630
2547,"Intel Xeon E5-2690 v4 @ 2.60GHz
",16577
2548,"Intel Xeon E5-2692 v2 @ 2.20GHz
",11104
2549,"Intel Xeon E5-2695 v2 @ 2.40GHz
",12766
2550,"Intel Xeon E5-2695 v3 @ 2.30GHz
",15297
2551,"Intel Xeon E5-2695 v4 @ 2.10GHz
",15938
2552,"Intel Xeon E5-2696 v2 @ 2.50GHz
",12378
2553,"Intel Xeon E5-2696 v3 @ 2.30GHz
",17942
2554,"Intel Xeon E5-2696 v4 @ 2.20GHz
",16508
2555,"Intel Xeon E5-2697 v2 @ 2.70GHz
",8284
2556,"Intel Xeon E5-2697 v3 @ 2.60GHz
",15577
2557,"Intel Xeon E5-2697 v4 @ 2.30GHz
",16392
2558,"Intel Xeon E5-2697A v4 @ 2.60GHz
",17812
2559,"Intel Xeon E5-2698 v3 @ 2.30GHz
",14796
2560,"Intel Xeon E5-2698 v4 @ 2.20GHz
",16383
2561,"Intel Xeon E5-2699 v3 @ 2.30GHz
",15905
2562,"Intel Xeon E5-2699 v4 @ 2.20GHz
",19041
2563,"Intel Xeon E5-2699A v4 @ 2.40GHz
",16516
2564,"Intel Xeon E5-4603 @ 2.00GHz
",3516
2565,"Intel Xeon E5-4607 v2 @ 2.60GHz
",6401
2566,"Intel Xeon E5-4610 @ 2.40GHz
",6699
2567,"Intel Xeon E5-4610 v3 @ 1.70GHz
",6536
2568,"Intel Xeon E5-4617 @ 2.90GHz
",6531
2569,"Intel Xeon E5-4620 @ 2.20GHz
",7083
2570,"Intel Xeon E5-4620 v3 @ 2.00GHz
",10681
2571,"Intel Xeon E5-4627 v2 @ 3.30GHz
",8761
2572,"Intel Xeon E5-4627 v3 @ 2.60GHz
",10788
2573,"Intel Xeon E5-4627 v4 @ 2.60GHz
",12560
2574,"Intel Xeon E5-4640 @ 2.40GHz
",7579
2575,"Intel Xeon E5-4640 v3 @ 1.90GHz
",9377
2576,"Intel Xeon E5-4648 v3 @ 1.70GHz
",8192
2577,"Intel Xeon E5-4650 @ 2.70GHz
",8058
2578,"Intel Xeon E5-4650L @ 2.60GHz
",8469
2579,"Intel Xeon E5-4655 v3 @ 2.90GHz
",8896
2580,"Intel Xeon E5-4657L v2 @ 2.40GHz
",10767
2581,"Intel Xeon E5-4660 v3 @ 2.10GHz
",11925
2582,"Intel Xeon E5-4667 v3 @ 2.00GHz
",14306
2583,"Intel Xeon E5-4669 v3 @ 2.10GHz
",14479
2584,"Intel Xeon E5-4669 v4 @ 2.20GHz
",10805
2585,"Intel Xeon E5205 @ 1.86GHz
",799
2586,"Intel Xeon E5240 @ 3.00GHz
",1381
2587,"Intel Xeon E5310 @ 1.60GHz
",1386
2588,"Intel Xeon E5320 @ 1.86GHz
",1398
2589,"Intel Xeon E5335 @ 2.00GHz
",1544
2590,"Intel Xeon E5345 @ 2.33GHz
",1748
2591,"Intel Xeon E5405 @ 2.00GHz
",1589
2592,"Intel Xeon E5410 @ 2.33GHz
",1752
2593,"Intel Xeon E5420 @ 2.50GHz
",1877
2594,"Intel Xeon E5430 @ 2.66GHz
",2223
2595,"Intel Xeon E5440 @ 2.83GHz
",2308
2596,"Intel Xeon E5450 @ 3.00GHz
",2469
2597,"Intel Xeon E5462 @ 2.80GHz
",2092
2598,"Intel Xeon E5472 @ 3.00GHz
",2339
2599,"Intel Xeon E5502 @ 1.87GHz
",842
2600,"Intel Xeon E5503 @ 2.00GHz
",808
2601,"Intel Xeon E5504 @ 2.00GHz
",1537
2602,"Intel Xeon E5506 @ 2.13GHz
",1887
2603,"Intel Xeon E5507 @ 2.27GHz
",1768
2604,"Intel Xeon E5520 @ 2.27GHz
",2481
2605,"Intel Xeon E5530 @ 2.40GHz
",2601
2606,"Intel Xeon E5540 @ 2.53GHz
",2639
2607,"Intel Xeon E5603 @ 1.60GHz
",1953
2608,"Intel Xeon E5606 @ 2.13GHz
",2607
2609,"Intel Xeon E5607 @ 2.27GHz
",2740
2610,"Intel Xeon E5620 @ 2.40GHz
",3627
2611,"Intel Xeon E5630 @ 2.53GHz
",3830
2612,"Intel Xeon E5640 @ 2.67GHz
",4057
2613,"Intel Xeon E5645 @ 2.40GHz
",5168
2614,"Intel Xeon E5649 @ 2.53GHz
",5414
2615,"Intel Xeon E7- 2830 @ 2.13GHz
",3119
2616,"Intel Xeon E7320 @ 2.13GHz
",1559
2617,"Intel Xeon Gold 5117 @ 2.00GHz
",16577
2618,"Intel Xeon Gold 5118 @ 2.30GHz
",16342
2619,"Intel Xeon Gold 5120 @ 2.20GHz
",17808
2620,"Intel Xeon Gold 5120T @ 2.20GHz
",18042
2621,"Intel Xeon Gold 5122 @ 3.60GHz
",10861
2622,"Intel Xeon Gold 5218 @ 2.30GHz
",22642
2623,"Intel Xeon Gold 6126 @ 2.60GHz
",20148
2624,"Intel Xeon Gold 6128 @ 3.40GHz
",14960
2625,"Intel Xeon Gold 6130 @ 2.10GHz
",19532
2626,"Intel Xeon Gold 6132 @ 2.60GHz
",23771
2627,"Intel Xeon Gold 6134 @ 3.20GHz
",16895
2628,"Intel Xeon Gold 6136 @ 3.00GHz
",22155
2629,"Intel Xeon Gold 6137 @ 3.90GHz
",20297
2630,"Intel Xeon Gold 6138 @ 2.00GHz
",25276
2631,"Intel Xeon Gold 6140 @ 2.30GHz
",23828
2632,"Intel Xeon Gold 6143 @ 2.80GHz
",25979
2633,"Intel Xeon Gold 6144 @ 3.50GHz
",19555
